index,year,week,deaths,year.month,n_days,deaths.s,pop,pop.0to65,temp.max,temp.min,t.min,t.max,covid,covid.m,covid.w,covid.0to65,covid.65to80,covid.80plus,deaths.pc,share.m,counter
2001.22,2001,22,488,2001.05,0,488,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.330127462122555,50.79784549932547,-8
2001.23,2001,23,475,2001.06,0,475,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3889560338283,50.79784549932547,-8
2001.24,2001,24,509,2001.06,0,509,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.850481307828645,50.79784549932547,-8
2001.25,2001,25,508,2001.06,0,508,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.77808350565216,50.79784549932547,-8
2001.26,2001,26,483,2001.06,0,483,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.96813845124015,50.79784549932547,-8
2001.27,2001,27,466,2001.07,0,466,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.737375814239975,50.79784549932547,-8
2001.28,2001,28,447,2001.07,0,447,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.36181757288685,50.79784549932547,-8
2001.29,2001,29,473,2001.07,0,473,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.24416042947534,50.79784549932547,-8
2001.30,2001,30,519,2001.07,0,519,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.57445932959345,50.79784549932547,-8
2001.31,2001,31,502,2001.07,0,502,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.343696692593284,50.79784549932547,-8
2001.32,2001,32,507,2001.08,0,507,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.70568570347569,50.79784549932547,-8
2001.33,2001,33,520,2001.08,0,520,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.646857131769934,50.79784549932547,-8
2001.34,2001,34,496,2001.08,0,496,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.9093098795344,50.79784549932547,-8
2001.35,2001,35,476,2001.08,0,476,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.46135383600478,50.79784549932547,-8
2001.36,2001,36,534,2001.09,0,534,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.66042636224066,50.79784549932547,-8
2001.37,2001,37,473,2001.09,0,473,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.24416042947534,50.79784549932547,-8
2001.38,2001,38,538,2001.09,0,538,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.950017570946585,50.79784549932547,-8
2001.39,2001,39,555,2001.09,0,555,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.18078020794675,50.79784549932547,-8
2001.40,2001,40,509,2001.10,0,509,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.850481307828645,50.79784549932547,-8
2001.41,2001,41,479,2001.10,0,479,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.67854724253423,50.79784549932547,-8
2001.42,2001,42,534,2001.10,0,534,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.66042636224066,50.79784549932547,-8
2001.43,2001,43,553,2001.10,0,553,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.035984603593796,50.79784549932547,-8
2001.44,2001,44,507,2001.10,0,507,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.70568570347569,50.79784549932547,-8
2001.45,2001,45,474,2001.11,0,474,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.316558231651825,50.79784549932547,-8
2001.46,2001,46,520,2001.11,0,520,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.646857131769934,50.79784549932547,-8
2001.47,2001,47,549,2001.11,0,549,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.74639339488787,50.79784549932547,-8
2001.48,2001,48,544,2001.11,0,544,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.38440438400547,50.79784549932547,-8
2001.49,2001,49,537,2001.12,0,537,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.8776197687701,50.79784549932547,-8
2001.50,2001,50,551,2001.12,0,551,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.89118899924083,50.79784549932547,-8
2001.51,2001,51,563,2001.12,0,563,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7599626253586,50.79784549932547,-8
2001.52,2001,52,607,2001.12,1,531.125,13.812574000000001,7.01649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.94546592112375,50.79784549932547,-8
2002.1,2002,1,440,2002.01,-1,513.3333333333334,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.63971909394487,50.78984603753146,-7
2002.2,2002,2,531,2002.01,0,531,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.18338827019256,50.78984603753146,-7
2002.3,2002,3,499,2002.01,0,499,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.88231779063293,50.78984603753146,-7
2002.4,2002,4,554,2002.01,0,554,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.837282677376045,50.78984603753146,-7
2002.5,2002,5,524,2002.02,0,524,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.68002910278889,50.78984603753146,-7
2002.6,2002,6,520,2002.02,0,520,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.392395292843936,50.78984603753146,-7
2002.7,2002,7,505,2002.02,0,505,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.313768505550364,50.78984603753146,-7
2002.8,2002,8,523,2002.02,0,523,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.60812065030265,50.78984603753146,-7
2002.9,2002,9,533,2002.03,0,533,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.327205175165034,50.78984603753146,-7
2002.10,2002,10,500,2002.03,0,500,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.95422624311917,50.78984603753146,-7
2002.11,2002,11,532,2002.03,0,532,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2552967226788,50.78984603753146,-7
2002.12,2002,12,555,2002.03,0,555,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.90919112986228,50.78984603753146,-7
2002.13,2002,13,514,2002.04,0,514,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.960944577926504,50.78984603753146,-7
2002.14,2002,14,466,2002.04,0,466,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.509338858587064,50.78984603753146,-7
2002.15,2002,15,557,2002.04,0,557,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.053008034834754,50.78984603753146,-7
2002.16,2002,16,507,2002.04,0,507,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.45758541052284,50.78984603753146,-7
2002.17,2002,17,504,2002.04,0,504,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.24186005306412,50.78984603753146,-7
2002.18,2002,18,511,2002.05,0,511,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.745219220467796,50.78984603753146,-7
2002.19,2002,19,493,2002.05,0,493,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4508670757155,50.78984603753146,-7
2002.20,2002,20,494,2002.05,0,494,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.52277552820174,50.78984603753146,-7
2002.21,2002,21,481,2002.05,0,481,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.587965645880644,50.78984603753146,-7
2002.22,2002,22,492,2002.06,0,492,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.378958623229266,50.78984603753146,-7
2002.23,2002,23,505,2002.06,0,505,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.313768505550364,50.78984603753146,-7
2002.24,2002,24,469,2002.06,0,469,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.72506421604578,50.78984603753146,-7
2002.25,2002,25,527,2002.06,0,527,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.89575446024761,50.78984603753146,-7
2002.26,2002,26,551,2002.07,0,551,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.62155731991733,50.78984603753146,-7
2002.27,2002,27,498,2002.07,0,498,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.81040933814669,50.78984603753146,-7
2002.28,2002,28,504,2002.07,0,504,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.24186005306412,50.78984603753146,-7
2002.29,2002,29,510,2002.07,0,510,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.673310767981555,50.78984603753146,-7
2002.30,2002,30,513,2002.07,0,513,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.88903612544027,50.78984603753146,-7
2002.31,2002,31,494,2002.08,0,494,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.52277552820174,50.78984603753146,-7
2002.32,2002,32,474,2002.08,0,474,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.08460647847697,50.78984603753146,-7
2002.33,2002,33,530,2002.08,0,530,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.111479817706325,50.78984603753146,-7
2002.34,2002,34,486,2002.08,0,486,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.947507908311835,50.78984603753146,-7
2002.35,2002,35,504,2002.09,0,504,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.24186005306412,50.78984603753146,-7
2002.36,2002,36,495,2002.09,0,495,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.59468398068798,50.78984603753146,-7
2002.37,2002,37,517,2002.09,0,517,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.17666993538522,50.78984603753146,-7
2002.38,2002,38,487,2002.09,0,487,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.019416360798076,50.78984603753146,-7
2002.39,2002,39,487,2002.09,0,487,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.019416360798076,50.78984603753146,-7
2002.40,2002,40,544,2002.10,0,544,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.118198152513656,50.78984603753146,-7
2002.41,2002,41,498,2002.10,0,498,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.81040933814669,50.78984603753146,-7
2002.42,2002,42,490,2002.10,0,490,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.235141718256784,50.78984603753146,-7
2002.43,2002,43,555,2002.10,0,555,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.90919112986228,50.78984603753146,-7
2002.44,2002,44,532,2002.11,0,532,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.2552967226788,50.78984603753146,-7
2002.45,2002,45,537,2002.11,0,537,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.61483898510999,50.78984603753146,-7
2002.46,2002,46,535,2002.11,0,535,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.471022080137516,50.78984603753146,-7
2002.47,2002,47,551,2002.11,0,551,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.62155731991733,50.78984603753146,-7
2002.48,2002,48,552,2002.12,0,552,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.69346577240356,50.78984603753146,-7
2002.49,2002,49,492,2002.12,0,492,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.378958623229266,50.78984603753146,-7
2002.50,2002,50,575,2002.12,0,575,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.34736017958705,50.78984603753146,-7
2002.51,2002,51,550,2002.12,0,550,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.54964886743109,50.78984603753146,-7
2002.52,2002,52,703,2002.12,2,546.7777777777778,13.906571,7.063126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.55164209782556,50.78984603753146,-7
2003.1,2003,1,382,2003.01,-2,534.8,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.34016808907112,50.75987774507455,-6
2003.2,2003,2,531,2003.01,0,531,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0042650662219,50.75987774507455,-6
2003.3,2003,3,508,2003.01,0,508,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.35812929122547,50.75987774507455,-6
2003.4,2003,4,532,2003.01,0,532,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.075836186873914,50.75987774507455,-6
2003.5,2003,5,477,2003.02,0,477,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.13942455101289,50.75987774507455,-6
2003.6,2003,6,470,2003.02,0,470,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.63842670644876,50.75987774507455,-6
2003.7,2003,7,477,2003.02,0,477,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.13942455101289,50.75987774507455,-6
2003.8,2003,8,510,2003.02,0,510,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.50127153252951,50.75987774507455,-6
2003.9,2003,9,539,2003.03,0,539,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.57683403143805,50.75987774507455,-6
2003.10,2003,10,509,2003.03,0,509,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.429700411877484,50.75987774507455,-6
2003.11,2003,11,549,2003.03,0,549,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.29254523795823,50.75987774507455,-6
2003.12,2003,12,506,2003.03,0,506,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.21498704992143,50.75987774507455,-6
2003.13,2003,13,531,2003.03,0,531,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0042650662219,50.75987774507455,-6
2003.14,2003,14,552,2003.04,0,552,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.50725859991429,50.75987774507455,-6
2003.15,2003,15,485,2003.04,0,485,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.711993516229036,50.75987774507455,-6
2003.16,2003,16,549,2003.04,0,549,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.29254523795823,50.75987774507455,-6
2003.17,2003,17,560,2003.04,0,560,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.07982756513044,50.75987774507455,-6
2003.18,2003,18,493,2003.05,0,493,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.284562481445185,50.75987774507455,-6
2003.19,2003,19,496,2003.05,0,496,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.49927584340124,50.75987774507455,-6
2003.20,2003,20,462,2003.05,0,462,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.06585774123261,50.75987774507455,-6
2003.21,2003,21,500,2003.05,0,500,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.78556032600932,50.75987774507455,-6
2003.22,2003,22,496,2003.06,0,496,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.49927584340124,50.75987774507455,-6
2003.23,2003,23,551,2003.06,0,551,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.43568747926227,50.75987774507455,-6
2003.24,2003,24,461,2003.06,0,461,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.99428662058059,50.75987774507455,-6
2003.25,2003,25,499,2003.06,0,499,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.7139892053573,50.75987774507455,-6
2003.26,2003,26,551,2003.06,0,551,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.43568747926227,50.75987774507455,-6
2003.27,2003,27,470,2003.07,0,470,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.63842670644876,50.75987774507455,-6
2003.28,2003,28,494,2003.07,0,494,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.35613360209721,50.75987774507455,-6
2003.29,2003,29,509,2003.07,0,509,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.429700411877484,50.75987774507455,-6
2003.30,2003,30,485,2003.07,0,485,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.711993516229036,50.75987774507455,-6
2003.31,2003,31,496,2003.08,0,496,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.49927584340124,50.75987774507455,-6
2003.32,2003,32,518,2003.08,0,518,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.07384049774566,50.75987774507455,-6
2003.33,2003,33,537,2003.08,0,537,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.433691790134006,50.75987774507455,-6
2003.34,2003,34,483,2003.08,0,483,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.568851274925,50.75987774507455,-6
2003.35,2003,35,494,2003.09,0,494,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.35613360209721,50.75987774507455,-6
2003.36,2003,36,507,2003.09,0,507,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.28655817057345,50.75987774507455,-6
2003.37,2003,37,530,2003.09,0,530,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.93269394556988,50.75987774507455,-6
2003.38,2003,38,551,2003.09,0,551,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.43568747926227,50.75987774507455,-6
2003.39,2003,39,535,2003.09,0,535,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.29054954882997,50.75987774507455,-6
2003.40,2003,40,542,2003.10,0,542,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7915473933941,50.75987774507455,-6
2003.41,2003,41,518,2003.10,0,518,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.07384049774566,50.75987774507455,-6
2003.42,2003,42,508,2003.10,0,508,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.35812929122547,50.75987774507455,-6
2003.43,2003,43,525,2003.10,0,525,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.57483834230978,50.75987774507455,-6
2003.44,2003,44,506,2003.11,0,506,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.21498704992143,50.75987774507455,-6
2003.45,2003,45,484,2003.11,0,484,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.64042239557702,50.75987774507455,-6
2003.46,2003,46,503,2003.11,0,503,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.000273687965375,50.75987774507455,-6
2003.47,2003,47,520,2003.11,0,520,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.21698273904969,50.75987774507455,-6
2003.48,2003,48,506,2003.12,0,506,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.21498704992143,50.75987774507455,-6
2003.49,2003,49,524,2003.12,0,524,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.503267221657765,50.75987774507455,-6
2003.50,2003,50,580,2003.12,0,580,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.51124997817081,50.75987774507455,-6
2003.51,2003,51,561,2003.12,0,561,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.15139868578245,50.75987774507455,-6
2003.52,2003,52,801,2003.12,3,560.7,13.972116,7.092229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.32846764226693,50.75987774507455,-6
2004.1,2004,1,276,2004.01,-3,483,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.704605123283002,50.71509154288343,-5
2004.2,2004,2,508,2004.01,0,508,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.26789638633249,50.71509154288343,-5
2004.3,2004,3,508,2004.01,0,508,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.26789638633249,50.71509154288343,-5
2004.4,2004,4,548,2004.01,0,548,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.123636259272054,50.71509154288343,-5
2004.5,2004,5,496,2004.02,0,496,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.411174424450614,50.71509154288343,-5
2004.6,2004,6,541,2004.02,0,541,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.62388178150763,50.71509154288343,-5
2004.7,2004,7,492,2004.02,0,492,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.125600437156656,50.71509154288343,-5
2004.8,2004,8,521,2004.02,0,521,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.196011845037845,50.71509154288343,-5
2004.9,2004,9,473,2004.03,0,473,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.76912399751036,50.71509154288343,-5
2004.10,2004,10,489,2004.03,0,489,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.911419946686195,50.71509154288343,-5
2004.11,2004,11,475,2004.03,0,475,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.91191099115734,50.71509154288343,-5
2004.12,2004,12,467,2004.03,0,467,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.34076301656943,50.71509154288343,-5
2004.13,2004,13,506,2004.03,0,506,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.12510939268551,50.71509154288343,-5
2004.14,2004,14,502,2004.04,0,502,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.83953540539155,50.71509154288343,-5
2004.15,2004,15,481,2004.04,0,481,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.34027197209828,50.71509154288343,-5
2004.16,2004,16,521,2004.04,0,521,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.196011845037845,50.71509154288343,-5
2004.17,2004,17,485,2004.04,0,485,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.62584595939224,50.71509154288343,-5
2004.18,2004,18,473,2004.05,0,473,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.76912399751036,50.71509154288343,-5
2004.19,2004,19,471,2004.05,0,471,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.626337003863384,50.71509154288343,-5
2004.20,2004,20,475,2004.05,0,475,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.91191099115734,50.71509154288343,-5
2004.21,2004,21,504,2004.05,0,504,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.98232239903853,50.71509154288343,-5
2004.22,2004,22,503,2004.05,0,503,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.91092890221504,50.71509154288343,-5
2004.23,2004,23,466,2004.06,0,466,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.26936951974594,50.71509154288343,-5
2004.24,2004,24,503,2004.06,0,503,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.91092890221504,50.71509154288343,-5
2004.25,2004,25,433,2004.06,0,433,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.9133841245708,50.71509154288343,-5
2004.26,2004,26,500,2004.06,0,500,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.69674841174457,50.71509154288343,-5
2004.27,2004,27,478,2004.07,0,478,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.12609148162781,50.71509154288343,-5
2004.28,2004,28,498,2004.07,0,498,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.55396141809759,50.71509154288343,-5
2004.29,2004,29,491,2004.07,0,491,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.05420694033317,50.71509154288343,-5
2004.30,2004,30,478,2004.07,0,478,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.12609148162781,50.71509154288343,-5
2004.31,2004,31,508,2004.08,0,508,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.26789638633249,50.71509154288343,-5
2004.32,2004,32,530,2004.08,0,530,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.83855331644924,50.71509154288343,-5
2004.33,2004,33,491,2004.08,0,491,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.05420694033317,50.71509154288343,-5
2004.34,2004,34,473,2004.08,0,473,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.76912399751036,50.71509154288343,-5
2004.35,2004,35,515,2004.08,0,515,14.006878,7.103600999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.76765086409691,50.71509154288343,-5
